ticker,cutoff_utc,cutoff_label,cutoff_local,trade_ts_utc,price,source_trade_ts_local
KXEPSTEIN-25,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:48:28.912308+00:00,0.3,2025-03-21 16:48:28.912308-07:00
KXETHMAXY-25DEC31-4999.99,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-19 12:33:50.369994+00:00,0.2,2025-03-19 05:33:50.369994-07:00
KXFEDDECISION-25MAY-C25,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:16:14.864124+00:00,0.19,2025-03-21 16:16:14.864124-07:00
KXFEDDECISION-25MAY-C26,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 16:28:12.782886+00:00,0.03,2025-03-21 09:28:12.782886-07:00
KXFEDDECISION-25MAY-H0,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:29:38.693820+00:00,0.81,2025-03-21 16:29:38.693820-07:00
KXFOMENSINGLES-25-CA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 21:39:43.323394+00:00,0.42,2025-03-21 14:39:43.323394-07:00
KXFOMENSINGLES-25-JS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-17 17:22:15.114911+00:00,0.23,2025-03-17 10:22:15.114911-07:00
KXFOMENSINGLES-25-ND,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-08 17:49:54.374770+00:00,0.12,2025-03-08 09:49:54.374770-08:00
KXFOWOMENSINGLES-25-AS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 11:25:09.035040+00:00,0.14,2025-03-21 04:25:09.035040-07:00
KXFOWOMENSINGLES-25-CG,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-02-10 18:42:35.041176+00:00,0.08,2025-02-10 10:42:35.041176-08:00
KXLEAGUEWORLDS-25-T1,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 06:42:26.116549+00:00,0.22,2025-03-19 23:42:26.116549-07:00
KXLLM1-25DEC31-XAI,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 05:09:26.589479+00:00,0.35,2025-03-20 22:09:26.589479-07:00
KXMARMAD-25-AU,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:53:30.397182+00:00,0.17,2025-03-21 16:53:30.397182-07:00
KXMARMAD-25-DU,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:54:28.394191+00:00,0.24,2025-03-21 16:54:28.394191-07:00
KXMARMAD-25-FL,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:55:05.545217+00:00,0.19,2025-03-21 16:55:05.545217-07:00
KXMARMAD-25-HOU,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:54:18.817523+00:00,0.14,2025-03-21 16:54:18.817523-07:00
KXMASTERS-25-BD,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 17:21:40.338625+00:00,0.04,2025-03-21 10:21:40.338625-07:00
KXMASTERS-25-CM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 13:14:02.341714+00:00,0.06,2025-03-21 06:14:02.341714-07:00
KXMASTERS-25-LA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:40:48.336512+00:00,0.07,2025-03-21 16:40:48.336512-07:00
KXMASTERS-25-RM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 22:29:06.201378+00:00,0.13,2025-03-21 15:29:06.201378-07:00
KXMASTERS-25-SS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 19:58:10.564942+00:00,0.17,2025-03-21 12:58:10.564942-07:00
KXMAYORNYCNOMD-25-AC,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 18:01:35.436325+00:00,0.73,2025-03-21 11:01:35.436325-07:00
KXMAYORNYCNOMD-25-ZM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 22:21:03.830627+00:00,0.11,2025-03-21 15:21:03.830627-07:00
KXMAYORNYCPARTY-25-D,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-16 16:56:03.125329+00:00,0.93,2025-03-16 09:56:03.125329-07:00
KXMAYORNYCPARTY-25-R,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-18 20:49:23.852039+00:00,0.08,2025-03-18 13:49:23.852039-07:00
KXMLB-25-LAD,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:55:38.964265+00:00,0.27,2025-03-21 16:55:38.964265-07:00
KXMLB-25-MIL,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-10 06:18:13.923662+00:00,0.02,2025-03-09 23:18:13.923662-07:00
KXMLB-25-PHI,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-18 19:14:52.272018+00:00,0.05,2025-03-18 12:14:52.272018-07:00
KXMLB-25-SEA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-11 23:27:34.973762+00:00,0.03,2025-03-11 16:27:34.973762-07:00
KXMLB-25-TOR,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-19 09:35:36.518877+00:00,0.02,2025-03-19 02:35:36.518877-07:00
KXMLBAL-25-SEA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-19 20:26:22.360788+00:00,0.1,2025-03-19 13:26:22.360788-07:00
KXMLBAL-25-TOR,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-14 15:24:14.606706+00:00,0.02,2025-03-14 08:24:14.606706-07:00
KXMLBNL-25-LAD,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 19:06:32.646874+00:00,0.37,2025-03-21 12:06:32.646874-07:00
KXNBA-25-BOS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:26:21.478764+00:00,0.29,2025-03-21 16:26:21.478764-07:00
KXNBA-25-CLE,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 19:13:35.370160+00:00,0.14,2025-03-21 12:13:35.370160-07:00
KXNBA-25-DEN,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 18:40:26.956778+00:00,0.05,2025-03-21 11:40:26.956778-07:00
KXNBA-25-GSW,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 12:18:19.755468+00:00,0.06,2025-03-21 05:18:19.755468-07:00
KXNBA-25-IND,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-13 13:14:25.254451+00:00,0.01,2025-03-13 06:14:25.254451-07:00
KXNBA-25-LAL,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:34:32.616067+00:00,0.09,2025-03-21 16:34:32.616067-07:00
KXNBA-25-MIN,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 09:21:29.946374+00:00,0.02,2025-03-20 02:21:29.946374-07:00
KXNBA-25-NYK,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 14:03:51.164994+00:00,0.03,2025-03-21 07:03:51.164994-07:00
KXNBA-25-OKC,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 21:42:14.859640+00:00,0.32,2025-03-21 14:42:14.859640-07:00
KXNBAEAST-25-BOS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 14:37:22.328710+00:00,0.53,2025-03-20 07:37:22.328710-07:00
KXNBAEAST-25-IND,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-06 12:33:13.620263+00:00,0.02,2025-03-06 04:33:13.620263-08:00
KXNBAEAST-25-NYK,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 16:49:12.576347+00:00,0.08,2025-03-21 09:49:12.576347-07:00
KXNBAWEST-25-DEN,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 19:50:05.930986+00:00,0.1,2025-03-21 12:50:05.930986-07:00
KXNBAWEST-25-MIN,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 14:36:58.016019+00:00,0.05,2025-03-20 07:36:58.016019-07:00
KXNBAWEST-25-OKC,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 16:42:52.733667+00:00,0.54,2025-03-21 09:42:52.733667-07:00
KXNCAAF-26-OSU,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 16:15:19.205391+00:00,0.17,2025-03-20 09:15:19.205391-07:00
KXNHL-25-EDM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 21:12:49.786689+00:00,0.08,2025-03-21 14:12:49.786689-07:00
KXNHL-25-FLA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-19 07:52:26.186341+00:00,0.12,2025-03-19 00:52:26.186341-07:00
KXNOBELPEACE-25-DJT,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:13:34.261712+00:00,0.08,2025-03-21 16:13:34.261712-07:00
KXPGA-25-BD,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 12:28:07.193994+00:00,0.06,2025-03-20 05:28:07.193994-07:00
KXPGA-25-RM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 11:31:09.126921+00:00,0.13,2025-03-21 04:31:09.126921-07:00
KXPGA-25-SS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-18 17:10:19.348528+00:00,0.18,2025-03-18 10:10:19.348528-07:00
KXRATECUTCOUNT-25DEC31-T0,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 15:57:02.848246+00:00,0.13,2025-03-21 08:57:02.848246-07:00
KXRATECUTCOUNT-25DEC31-T1,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 10:38:27.670366+00:00,0.17,2025-03-21 03:38:27.670366-07:00
KXRATECUTCOUNT-25DEC31-T2,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 18:24:38.713994+00:00,0.24,2025-03-21 11:24:38.713994-07:00
KXRATECUTCOUNT-25DEC31-T3,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 11:32:28.635795+00:00,0.19,2025-03-21 04:32:28.635795-07:00
KXSB-26-BAL,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 17:12:44.891589+00:00,0.1,2025-03-20 10:12:44.891589-07:00
KXSB-26-BUF,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 14:37:07.721532+00:00,0.11,2025-03-20 07:37:07.721532-07:00
KXSB-26-GB,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-18 18:00:55.371384+00:00,0.03,2025-03-18 11:00:55.371384-07:00
KXSB-26-KC,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 23:53:03.859928+00:00,0.12,2025-03-21 16:53:03.859928-07:00
KXSB-26-PHI,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 14:37:09.185293+00:00,0.11,2025-03-20 07:37:09.185293-07:00
KXSB-26-SEA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-18 11:58:49.814166+00:00,0.01,2025-03-18 04:58:49.814166-07:00
KXTHEOPEN-25-RM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 13:21:30.460808+00:00,0.13,2025-03-21 06:21:30.460808-07:00
KXTHEOPEN-25-SS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 11:30:31.056877+00:00,0.2,2025-03-21 04:30:31.056877-07:00
KXTOPARTIST-25-BB,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 17:45:15.443193+00:00,0.44,2025-03-21 10:45:15.443193-07:00
KXTOPARTIST-25-TS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 16:29:49.296547+00:00,0.41,2025-03-21 09:29:49.296547-07:00
KXUEFACL-25-IM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 18:30:25.211739+00:00,0.07,2025-03-21 11:30:25.211739-07:00
KXUEFACL-25-PSG,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 13:40:44.105613+00:00,0.21,2025-03-21 06:40:44.105613-07:00
KXUSOMENSINGLES-25-CA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-17 18:29:54.515804+00:00,0.25,2025-03-17 11:29:54.515804-07:00
KXUSOMENSINGLES-25-JS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-17 21:16:11.250164+00:00,0.38,2025-03-17 14:16:11.250164-07:00
KXUSOMENSINGLES-25-ND,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-19 07:01:50.304458+00:00,0.13,2025-03-19 00:01:50.304458-07:00
KXUSOPEN-25-BD,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 19:46:26.235332+00:00,0.07,2025-03-20 12:46:26.235332-07:00
KXUSOPEN-25-BK,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 08:18:27.580179+00:00,0.05,2025-03-20 01:18:27.580179-07:00
KXUSOPEN-25-RM,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 13:20:39.856711+00:00,0.11,2025-03-21 06:20:39.856711-07:00
KXUSOPEN-25-RMAC,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-02-13 20:06:17.379384+00:00,0.03,2025-02-13 12:06:17.379384-08:00
KXUSOPEN-25-SS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 22:44:24.024842+00:00,0.15,2025-03-21 15:44:24.024842-07:00
KXUSOPEN-25-VH,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-19 14:34:48.583482+00:00,0.05,2025-03-19 07:34:48.583482-07:00
KXWMENSINGLES-25-CA,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-19 12:14:06.749595+00:00,0.37,2025-03-19 05:14:06.749595-07:00
KXWMENSINGLES-25-JS,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-17 16:56:46.527365+00:00,0.29,2025-03-17 09:56:46.527365-07:00
KXWMENSINGLES-25-ND,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-14 19:29:15.505737+00:00,0.15,2025-03-14 12:29:15.505737-07:00
KXWMENSINGLES-25-TF,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,,,
LEAVEPOWELL-25-DEC31,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-20 08:22:54.610174+00:00,0.19,2025-03-20 01:22:54.610174-07:00
RECSSNBER-25,2025-03-22 00:00:00+00:00,2025_03_21_close_1700_PT,2025-03-21 17:00:00-07:00,2025-03-21 20:52:45.848103+00:00,0.38,2025-03-21 13:52:45.848103-07:00
FED-25MAY-T4.00,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:47:38.201730+00:00,0.96,2025-03-22 04:47:38.201730-07:00
FED-25MAY-T4.25,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:55:35.681555+00:00,0.83,2025-03-22 04:55:35.681555-07:00
GOVPARTYNJ-25-D,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 22:29:28.920218+00:00,0.72,2025-03-21 15:29:28.920218-07:00
GOVPARTYNJ-25-R,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 16:44:03.567635+00:00,0.29,2025-03-21 09:44:03.567635-07:00
GOVPARTYVA-25-R,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 16:48:13.612156+00:00,0.14,2025-03-21 09:48:13.612156-07:00
KXBTCMAX150-25-DEC31-149999.99,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 09:51:36.469858+00:00,0.28,2025-03-22 02:51:36.469858-07:00
KXBTCMAXY-25-DEC31-124999.99,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 06:31:36.661338+00:00,0.41,2025-03-21 23:31:36.661338-07:00
KXBTCMAXY-25-DEC31-149999.99,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:04:24.323904+00:00,0.25,2025-03-22 04:04:24.323904-07:00
KXBTCRESERVE-26-JAN01,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 09:02:39.311553+00:00,0.51,2025-03-22 02:02:39.311553-07:00
KXCANADAPM-45-C,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:45:45.947289+00:00,0.41,2025-03-22 04:45:45.947289-07:00
KXCANADAPM-45-L,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 10:42:47.773733+00:00,0.6,2025-03-22 03:42:47.773733-07:00
KXCPIYOY-25APR-T2.4,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 08:10:59.856677+00:00,0.71,2025-03-21 01:10:59.856677-07:00
KXCPIYOY-25APR-T2.5,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 08:10:13.622844+00:00,0.43,2025-03-21 01:10:13.622844-07:00
KXDOED-26-JAN01,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:42:03.429608+00:00,0.19,2025-03-22 04:42:03.429608-07:00
KXEPSTEIN-25,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:45:13.721548+00:00,0.48,2025-03-22 04:45:13.721548-07:00
KXETHMAXY-25DEC31-4999.99,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-19 12:33:50.369994+00:00,0.2,2025-03-19 05:33:50.369994-07:00
KXFEDDECISION-25MAY-C25,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:34:57.998885+00:00,0.19,2025-03-22 04:34:57.998885-07:00
KXFEDDECISION-25MAY-C26,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 10:58:04.447564+00:00,0.03,2025-03-22 03:58:04.447564-07:00
KXFEDDECISION-25MAY-H0,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 10:58:34.206919+00:00,0.83,2025-03-22 03:58:34.206919-07:00
KXFOMENSINGLES-25-CA,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 21:39:43.323394+00:00,0.42,2025-03-21 14:39:43.323394-07:00
KXFOMENSINGLES-25-JS,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-17 17:22:15.114911+00:00,0.23,2025-03-17 10:22:15.114911-07:00
KXFOMENSINGLES-25-ND,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-08 17:49:54.374770+00:00,0.12,2025-03-08 09:49:54.374770-08:00
KXFOWOMENSINGLES-25-AS,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 11:25:09.035040+00:00,0.14,2025-03-21 04:25:09.035040-07:00
KXFOWOMENSINGLES-25-CG,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-02-10 18:42:35.041176+00:00,0.08,2025-02-10 10:42:35.041176-08:00
KXLEAGUEWORLDS-25-T1,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-20 06:42:26.116549+00:00,0.22,2025-03-19 23:42:26.116549-07:00
KXLLM1-25DEC31-XAI,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 05:09:26.589479+00:00,0.35,2025-03-20 22:09:26.589479-07:00
KXMARMAD-25-AU,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:59:12.119492+00:00,0.16,2025-03-22 04:59:12.119492-07:00
KXMARMAD-25-DU,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:58:56.137185+00:00,0.25,2025-03-22 04:58:56.137185-07:00
KXMARMAD-25-FL,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:57:12.892082+00:00,0.2,2025-03-22 04:57:12.892082-07:00
KXMARMAD-25-HOU,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:52:30.964160+00:00,0.13,2025-03-22 04:52:30.964160-07:00
KXMASTERS-25-BD,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 17:21:40.338625+00:00,0.04,2025-03-21 10:21:40.338625-07:00
KXMASTERS-25-CM,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 13:14:02.341714+00:00,0.06,2025-03-21 06:14:02.341714-07:00
KXMASTERS-25-LA,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 23:40:48.336512+00:00,0.07,2025-03-21 16:40:48.336512-07:00
KXMASTERS-25-RM,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:13:42.807155+00:00,0.13,2025-03-22 04:13:42.807155-07:00
KXMASTERS-25-SS,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 07:35:55.098124+00:00,0.17,2025-03-22 00:35:55.098124-07:00
KXMAYORNYCNOMD-25-AC,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 06:34:49.507310+00:00,0.72,2025-03-21 23:34:49.507310-07:00
KXMAYORNYCNOMD-25-ZM,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-22 11:53:26.980907+00:00,0.1,2025-03-22 04:53:26.980907-07:00
KXMAYORNYCPARTY-25-D,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-16 16:56:03.125329+00:00,0.93,2025-03-16 09:56:03.125329-07:00
KXMAYORNYCPARTY-25-R,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-18 20:49:23.852039+00:00,0.08,2025-03-18 13:49:23.852039-07:00
KXMLB-25-LAD,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-21 23:55:38.964265+00:00,0.27,2025-03-21 16:55:38.964265-07:00
KXMLB-25-MIL,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-10 06:18:13.923662+00:00,0.02,2025-03-09 23:18:13.923662-07:00
KXMLB-25-PHI,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-18 19:14:52.272018+00:00,0.05,2025-03-18 12:14:52.272018-07:00
KXMLB-25-SEA,2025-03-22 12:00:00+00:00,2025_03_22_open_0500_PT,2025-03-22 05:00:00-07:00,2025-03-11 23:27:34.973762+00:00,0.03,2025-03-11 16:27:34.973762-07:00
