id,condition_id,question,slug,outcomes,outcome_prices,clob_token_ids,volume,liquidity,active,closed,end_date,created_at,market_maker_address,_fetched_at,created_ts,end_ts,search_text,outcome_0_name,outcome_1_name,outcome_0_putin_2025_03_17_close_1700_PT,outcome_0_putin_2025_03_17_open_0500_PT,outcome_0_putin_2025_03_18_close_1700_PT,outcome_0_putin_2025_03_18_open_0500_PT,outcome_0_putin_2025_03_19_close_1700_PT,outcome_0_putin_2025_03_19_open_0500_PT,outcome_0_putin_2025_03_20_close_1700_PT,outcome_0_putin_2025_03_20_open_0500_PT,outcome_0_putin_2025_03_21_close_1700_PT,outcome_0_putin_2025_03_21_open_0500_PT,outcome_0_putin_2025_03_22_close_1700_PT,outcome_0_putin_2025_03_22_open_0500_PT,outcome_0_putin_2025_03_23_close_1700_PT,outcome_0_putin_2025_03_23_open_0500_PT,outcome_0_putin_2025_03_24_close_1700_PT,outcome_0_putin_2025_03_24_open_0500_PT,outcome_0_putin_2025_03_25_close_1700_PT,outcome_0_putin_2025_03_25_open_0500_PT,outcome_0_putin_2025_03_26_close_1700_PT,outcome_0_putin_2025_03_26_open_0500_PT,outcome_0_putin_2025_03_27_close_1700_PT,outcome_0_putin_2025_03_27_open_0500_PT,outcome_0_putin_2025_03_28_close_1700_PT,outcome_0_putin_2025_03_28_open_0500_PT,outcome_0_putin_2025_03_29_close_1700_PT,outcome_0_putin_2025_03_29_open_0500_PT,outcome_0_putin_2025_03_30_close_1700_PT,outcome_0_putin_2025_03_30_open_0500_PT,outcome_0_putin_2025_03_31_close_1700_PT,outcome_0_putin_2025_03_31_open_0500_PT,outcome_0_yes_2025_03_17_close_1700_PT,outcome_0_yes_2025_03_17_open_0500_PT,outcome_0_yes_2025_03_18_close_1700_PT,outcome_0_yes_2025_03_18_open_0500_PT,outcome_0_yes_2025_03_19_close_1700_PT,outcome_0_yes_2025_03_19_open_0500_PT,outcome_0_yes_2025_03_20_close_1700_PT,outcome_0_yes_2025_03_20_open_0500_PT,outcome_0_yes_2025_03_21_close_1700_PT,outcome_0_yes_2025_03_21_open_0500_PT,outcome_0_yes_2025_03_22_close_1700_PT,outcome_0_yes_2025_03_22_open_0500_PT,outcome_0_yes_2025_03_23_close_1700_PT,outcome_0_yes_2025_03_23_open_0500_PT,outcome_0_yes_2025_03_24_close_1700_PT,outcome_0_yes_2025_03_24_open_0500_PT,outcome_0_yes_2025_03_25_close_1700_PT,outcome_0_yes_2025_03_25_open_0500_PT,outcome_0_yes_2025_03_26_close_1700_PT,outcome_0_yes_2025_03_26_open_0500_PT,outcome_0_yes_2025_03_27_close_1700_PT,outcome_0_yes_2025_03_27_open_0500_PT,outcome_0_yes_2025_03_28_close_1700_PT,outcome_0_yes_2025_03_28_open_0500_PT,outcome_0_yes_2025_03_29_close_1700_PT,outcome_0_yes_2025_03_29_open_0500_PT,outcome_0_yes_2025_03_30_close_1700_PT,outcome_0_yes_2025_03_30_open_0500_PT,outcome_0_yes_2025_03_31_close_1700_PT,outcome_0_yes_2025_03_31_open_0500_PT,outcome_1_no_2025_03_17_close_1700_PT,outcome_1_no_2025_03_17_open_0500_PT,outcome_1_no_2025_03_18_close_1700_PT,outcome_1_no_2025_03_18_open_0500_PT,outcome_1_no_2025_03_19_close_1700_PT,outcome_1_no_2025_03_19_open_0500_PT,outcome_1_no_2025_03_20_close_1700_PT,outcome_1_no_2025_03_20_open_0500_PT,outcome_1_no_2025_03_21_close_1700_PT,outcome_1_no_2025_03_21_open_0500_PT,outcome_1_no_2025_03_22_close_1700_PT,outcome_1_no_2025_03_22_open_0500_PT,outcome_1_no_2025_03_23_close_1700_PT,outcome_1_no_2025_03_23_open_0500_PT,outcome_1_no_2025_03_24_close_1700_PT,outcome_1_no_2025_03_24_open_0500_PT,outcome_1_no_2025_03_25_close_1700_PT,outcome_1_no_2025_03_25_open_0500_PT,outcome_1_no_2025_03_26_close_1700_PT,outcome_1_no_2025_03_26_open_0500_PT,outcome_1_no_2025_03_27_close_1700_PT,outcome_1_no_2025_03_27_open_0500_PT,outcome_1_no_2025_03_28_close_1700_PT,outcome_1_no_2025_03_28_open_0500_PT,outcome_1_no_2025_03_29_close_1700_PT,outcome_1_no_2025_03_29_open_0500_PT,outcome_1_no_2025_03_30_close_1700_PT,outcome_1_no_2025_03_30_open_0500_PT,outcome_1_no_2025_03_31_close_1700_PT,outcome_1_no_2025_03_31_open_0500_PT,outcome_1_zelenskyy_2025_03_17_close_1700_PT,outcome_1_zelenskyy_2025_03_17_open_0500_PT,outcome_1_zelenskyy_2025_03_18_close_1700_PT,outcome_1_zelenskyy_2025_03_18_open_0500_PT,outcome_1_zelenskyy_2025_03_19_close_1700_PT,outcome_1_zelenskyy_2025_03_19_open_0500_PT,outcome_1_zelenskyy_2025_03_20_close_1700_PT,outcome_1_zelenskyy_2025_03_20_open_0500_PT,outcome_1_zelenskyy_2025_03_21_close_1700_PT,outcome_1_zelenskyy_2025_03_21_open_0500_PT,outcome_1_zelenskyy_2025_03_22_close_1700_PT,outcome_1_zelenskyy_2025_03_22_open_0500_PT,outcome_1_zelenskyy_2025_03_23_close_1700_PT,outcome_1_zelenskyy_2025_03_23_open_0500_PT,outcome_1_zelenskyy_2025_03_24_close_1700_PT,outcome_1_zelenskyy_2025_03_24_open_0500_PT,outcome_1_zelenskyy_2025_03_25_close_1700_PT,outcome_1_zelenskyy_2025_03_25_open_0500_PT,outcome_1_zelenskyy_2025_03_26_close_1700_PT,outcome_1_zelenskyy_2025_03_26_open_0500_PT,outcome_1_zelenskyy_2025_03_27_close_1700_PT,outcome_1_zelenskyy_2025_03_27_open_0500_PT,outcome_1_zelenskyy_2025_03_28_close_1700_PT,outcome_1_zelenskyy_2025_03_28_open_0500_PT,outcome_1_zelenskyy_2025_03_29_close_1700_PT,outcome_1_zelenskyy_2025_03_29_open_0500_PT,outcome_1_zelenskyy_2025_03_30_close_1700_PT,outcome_1_zelenskyy_2025_03_30_open_0500_PT,outcome_1_zelenskyy_2025_03_31_close_1700_PT,outcome_1_zelenskyy_2025_03_31_open_0500_PT
522056,0x07555b0e89abe017ddde72e5d04f26f6b26a7f221cca5fcae54ca99dd984774d,Ukraine agrees not to join NATO in 2025? ,ukraine-agrees-not-to-join-nato-before-july,"[""Yes"", ""No""]","[""0"", ""1""]","[""96601928894191559916157952751631886797424000157973909225754084049773554405468"", ""111817814065148789668110176254570458287510111700931938757952739120253070676417""]",1643257.827825,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-06 13:55:33.636794-08:00,,2026-02-03 22:25:04.029870,2025-02-06 13:55:33.636794,2025-12-31 04:00:00,ukraine agrees not to join nato in 2025?  ukraine-agrees-not-to-join-nato-before-july,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5499999998401163,0.5100000273488399,0.55,0.5499999807499988,0.53,0.5699999472749785,0.52,0.5499999931249997,0.49,0.5099999966618182,0.5299999816266648,0.4849566547679755,0.519999995689119,0.52,0.48,0.5027792620405805,0.47999982719988943,0.44,0.48,0.5,0.44,0.46,0.44,0.44,0.43,0.43,0.42000002022187255,0.4399999788539732,0.43999998122666495,0.43999980639989156,0.45000000015988373,0.4899999726511601,0.45999989384612733,0.45000001925000127,0.47,0.4300000527250215,0.4799999827199989,0.45000000687500025,0.51,0.4900000038850401,0.47,0.52,0.48000000487279226,0.48,0.51,0.48000005093879133,0.5200001728001106,0.53,0.52,0.5,0.56,0.54,0.5599999663999852,0.56,0.5699999709504107,0.5599999663999852,0.5799999797781275,0.5600000211460268,0.560000018773335,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522057,0x591f785022238c7ea2563553d93c024e451a18ea74d9bbd79a6126c0267c588a,"Ukraine recognizes Russian sovereignty over its territory by December 31, 2025?",ukraine-recognizes-russian-sovereignty-over-ukrainian-territory-in-2025,"[""Yes"", ""No""]","[""0"", ""1""]","[""48477409091695386761559202853239391470463303066983260592312960625658563043275"", ""39073221701552764059446410725782004011128353041681427534414147663135223634260""]",2130098.430134,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-06 14:01:49.644084-08:00,,2026-02-03 22:25:04.029870,2025-02-06 14:01:49.644084,2025-12-31 04:00:00,"ukraine recognizes russian sovereignty over its territory by december 31, 2025? ukraine-recognizes-russian-sovereignty-over-ukrainian-territory-in-2025",Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.24,0.25,0.2799999959700149,0.25,0.23999999834683955,0.25,0.25999999029333304,0.22999999620499997,0.22,0.21000000790002363,0.22,0.22999988603598984,0.21,0.25,0.23,0.25,0.2399999954430379,0.22,0.25,0.18,0.21,0.19,0.18999999381161964,0.19,0.19,0.2,0.19000000112033258,0.2,0.2,0.729999987589999,0.76,0.75,0.7200000040299851,0.76,0.76,0.75,0.7400000097066669,0.770000003795,0.77,0.7899999920999764,0.78,0.79,0.79,0.75,0.7799999995319999,0.75,0.76,0.78,0.75,0.81,0.79,0.8,0.8299999845422973,0.8,0.8099999999834694,0.8,0.8099999988796674,0.81,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522878,0x0b5d28cc85d295a39897b524329653628d7de3378920ab63247c8af9d7ee03d3,Will Trump meet with Putin or Zelenskyy first?,will-trump-meet-with-putin-or-zelenskyy-first,"[""Putin"", ""Zelenskyy""]","[""0"", ""1""]","[""5442743401928862894180841736263512191564084389996775978514134400673743050598"", ""55264189025055373090161890959631464405045385380191735792739072809428026021736""]",465247.688699,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-11 10:41:56.219533-08:00,,2026-02-03 22:25:04.398591,2025-02-11 10:41:56.219533,2025-12-31 04:00:00,will trump meet with putin or zelenskyy first? will-trump-meet-with-putin-or-zelenskyy-first,Putin,Zelenskyy,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999
522894,0x07ee279bba9504331b98ed151db364f9562f5cf80baec6d7ab37b5e32221a6d6,Will Russia capture Kupiansk by April 30?,will-russia-capture-kupiansk-by-april-30,"[""Yes"", ""No""]","[""0"", ""1""]","[""81020312652589627285197771109762839746287006928172707150877539028691834065212"", ""108303820542127194670275571355095079674537367635794408292209711330192187534707""]",65384.620266,0.0,True,True,2025-04-30 05:00:00-07:00,2025-02-11 11:12:53.838311-08:00,,2026-02-03 22:25:04.398591,2025-02-11 11:12:53.838311,2025-04-30 05:00:00,will russia capture kupiansk by april 30? will-russia-capture-kupiansk-by-april-30,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08919440854772834,0.07,0.06,0.05888978445235964,0.07,0.07,0.07,0.07,0.07,0.08,0.06,0.07000001860008333,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.92,0.9399998630077294,0.94,0.94,0.93,0.93,0.93,0.93,0.94,0.92,0.9399999806777771,0.9299999813999167,0.9399999806777771,0.9399999806777771,0.9399999806777771,0.9399999806777771,0.9399999806777771,0.9399999806777771,0.95,0.94,0.95,0.95,0.95,0.94,0.95,0.95,0.95,0.95,0.95,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522895,0xe252404a63e04d8199105b91833a47471317be7307e2471a9349375694bc39c8,Will Russia capture Kupiansk by August 31?,will-russia-capture-kupiansk-by-august-31-961-273,"[""Yes"", ""No""]","[""0"", ""1""]","[""62643694748826312587911382162440534823433709821141516597510649054633548502810"", ""66339636783489562244427406324835042611372608866942882907689045655663784195972""]",830318.639654,0.0,True,True,2025-08-31 05:00:00-07:00,2025-02-11 11:13:47.985923-08:00,,2026-02-03 22:25:04.398591,2025-02-11 11:13:47.985923,2025-08-31 05:00:00,will russia capture kupiansk by august 31? will-russia-capture-kupiansk-by-august-31-961-273,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3205607450161586,0.35,0.33,0.3299999590799969,0.33,0.33,0.33,0.33,0.33,0.33,0.37999987207912433,0.36999984953329423,0.34,0.37999987207912433,0.34,0.34,0.32,0.32,0.3206723128639226,0.32,0.29014012028024055,0.3206723128639226,0.2900000126604875,0.2900000126604875,0.3136885782750736,0.3136885782750736,0.32,0.3136885782750736,0.3,0.29000001547018495,0.650000008166667,0.67,0.67,0.6700000409200031,0.67,0.67,0.6503745964712809,0.67,0.6503745964712809,0.6503745964712809,0.6200001279208757,0.6300001504667058,0.66,0.6200001279208757,0.6699999731999944,0.6699999731999944,0.6900090567254044,0.6900090567254044,0.6700000102049052,0.6900090567254044,0.72,0.6700000102049052,0.7099999725656846,0.7099999873395125,0.7099999403917849,0.68,0.68,0.71,0.7,0.709999984529815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523197,0x70d6726f639283c79ff2394d67edeb20c343da15a16242abc0ca253938422adf,Will Trump visit Russia in first 100 days?,will-trump-visit-russia-in-first-100-days,"[""Yes"", ""No""]","[""0"", ""1""]","[""76517872896411850784270344965682992803318434169987777444136970978963357739156"", ""55509409310784585364116971076570089959207228118269642206238982520364239944605""]",735454.119765,0.0,True,True,2025-04-29 05:00:00-07:00,2025-02-12 13:46:09.799621-08:00,,2026-02-03 22:25:05.015331,2025-02-12 13:46:09.799621,2025-04-29 05:00:00,will trump visit russia in first 100 days? will-trump-visit-russia-in-first-100-days,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036999998255449994,0.033,0.0341,0.036999998255449994,0.025915996639865595,0.0341,0.025,0.025,0.013,0.013,0.013,0.013,0.022,0.013,0.029,0.022,0.04,0.029999971199998848,0.03500000482505788,0.039,0.03,0.032,0.030409994422761127,0.03,0.02200000001257143,0.016646036121641086,0.016,0.016,0.018999981702999325,0.016,0.96300000174455,0.963,0.965,0.967,0.97,0.965,0.975,0.975,0.975,0.975,0.975,0.975,0.9774965488963302,0.975,0.971,0.972,0.96,0.9700000288000011,0.9649999951749422,0.963,0.968,0.968,0.975,0.968,0.982999998034,0.984,0.9839997772073874,0.984,0.981,0.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523198,0xa503070c5f90c70e460260460637f50ded4d8886e0a3969c76c557d5377b42f3,Will Putin visit the U.S. before July?,will-putin-visit-the-us-before-july,"[""Yes"", ""No""]","[""0"", ""1""]","[""17636133037698655711537839367918666335877935696344385855077943944327611242596"", ""111048886296924495129741424280092672064807186679410610865674623733591163627018""]",141775.399659,0.0,True,True,2025-06-30 05:00:00-07:00,2025-02-12 13:58:11.712371-08:00,,2026-02-03 22:25:05.015331,2025-02-12 13:58:11.712371,2025-06-30 05:00:00,will putin visit the u.s. before july? will-putin-visit-the-us-before-july,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06999997969999912,0.06999997969999912,0.06,0.06999997969999912,0.07,0.08,0.060000003760011265,0.07,0.060000003760011265,0.060000003760011265,0.060000003760011265,0.060000003760011265,0.060000003760011265,0.060000003760011265,0.06,0.060000003760011265,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.06,0.9300000203000008,0.9300000203000008,0.93,0.9300000203000008,0.93,0.92,0.9399999962399888,0.93,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.9399999962399888,0.94,0.9399999962399888,0.94,0.94,0.94,0.94,0.94,0.94,0.93,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523343,0xf3d74c153a35436ff82a5f78200104975c5841140ace763f2954adb340cca511,Ukraine election called in 2025?,ukraine-election-called-in-2025,"[""Yes"", ""No""]","[""0"", ""1""]","[""22255463452594162709449800579658835371746668793825841462318307382376621533755"", ""57160884655103428512814247631012981773015723019889832549493437551469480061242""]",982716.694339,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-13 11:39:17.849008-08:00,,2026-02-03 22:25:05.015331,2025-02-13 11:39:17.849008,2025-12-31 04:00:00,ukraine election called in 2025? ukraine-election-called-in-2025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.6200000677227826,0.62,0.6200000258400035,0.61,0.64,0.63,0.61,0.6100001521000927,0.62,0.64,0.64,0.61,0.64,0.6299999975911763,0.6,0.62,0.64,0.6,0.6,0.56,0.5899998890486443,0.54,0.55,0.51,0.54,0.55,0.5,0.43,0.5,0.36,0.37999993227721746,0.3799999741599966,0.3799999741599966,0.39,0.36,0.37,0.38999999024999976,0.3899998478999072,0.38,0.36,0.3799999741599966,0.39,0.3799999950599998,0.37000000240882364,0.38,0.38,0.38,0.3989632988497178,0.3989632988497178,0.44,0.4189706462625881,0.46,0.44,0.49,0.46,0.45,0.5,0.565106168575024,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523413,0x1b74c3efe140a09049e0eb6b6a2112e00fa4d199cdc718c1a58af1abf6d9e49d,Will any country leave NATO in 2025?,will-any-country-leave-nato-in-2025,"[""Yes"", ""No""]","[""0"", ""1""]","[""46975241878566226675389813084558441099978633579735672808077735156890286559886"", ""4274339277583331170231436480507835882687434608350779078862983050349942696879""]",277041.272422,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-13 14:27:44.964669-08:00,,2026-02-03 22:25:05.015331,2025-02-13 14:27:44.964669,2025-12-31 04:00:00,will any country leave nato in 2025? will-any-country-leave-nato-in-2025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.15,0.15,0.14,0.16,0.15,0.15,0.16,0.16,0.15,0.15,0.17,0.15,0.15,0.1500000283333796,0.15,0.15,0.1500000850003315,0.15,0.15,0.15,0.15,0.14,0.16,0.14,0.14,0.1300348382509776,0.1300348382509776,0.1300348382509776,0.1300348382509776,0.86,0.85,0.85,0.8451938030509883,0.8399999663999946,0.85,0.85,0.8399999663999946,0.84,0.85,0.84,0.83,0.85,0.85,0.8499999716666203,0.85,0.8499999149996685,0.8499999149996685,0.83,0.83,0.8499999868636361,0.83,0.86,0.84,0.86,0.86,0.86,0.86,0.87,0.8699999570649316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523420,0x9388fd0115ced362ce81ba2d3433903f2ae5c78263355d7038ae74ac96c85ac1,"Ukraine election held by December 31, 2025?",ukraine-election-held-in-2025,"[""Yes"", ""No""]","[""0"", ""1""]","[""110303218457795832861589414223072133732424840017074962598980991451216787898529"", ""110513468504414111967623727967802735681305040958967125800368195228103949451183""]",1589428.067032,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-13 15:40:57.211688-08:00,,2026-02-03 22:25:05.015331,2025-02-13 15:40:57.211688,2025-12-31 04:00:00,"ukraine election held by december 31, 2025? ukraine-election-held-in-2025",Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.39,0.44,0.45,0.42000001469874193,0.4499999797499989,0.4199998235998977,0.42,0.36,0.36,0.41,0.4335218471062764,0.3903388061117965,0.4,0.4100000727667062,0.3699999978821163,0.41000015340011353,0.41,0.39530984829004884,0.4199998235998977,0.3700000409252022,0.4,0.34,0.35,0.3395,0.339999829999915,0.36999997705999915,0.32,0.34,0.34,0.56,0.61,0.55,0.5499999559999947,0.5702327676483593,0.5500000202500012,0.59,0.58,0.64,0.64,0.59,0.59,0.61,0.6,0.5899999272332938,0.6300000021178837,0.5899998465998865,0.59,0.6,0.5800001764001023,0.6299999590747978,0.6,0.66,0.62,0.66,0.66,0.64,0.68,0.66,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524021,0x79fe1c0701d145ed4b74e6b7b3658acbc9b016b70e7321afdb777ad14e8c236c,U.S. recognizes Russian sovereignty over Crimea in 2025? ,will-the-us-recognize-russian-sovereignty-over-crimea-in-2025,"[""Yes"", ""No""]","[""0"", ""1""]","[""97262919156133260921887403057581420516585464065308475066791456615017669503669"", ""22814991468805556116471270417641782171550309851492637070422109257339804109572""]",801266.380276,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-18 12:42:06.673333-08:00,,2026-02-03 22:25:05.501235,2025-02-18 12:42:06.673333,2025-12-31 04:00:00,u.s. recognizes russian sovereignty over crimea in 2025?  will-the-us-recognize-russian-sovereignty-over-crimea-in-2025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.21,0.3299999811899992,0.35000009750003414,0.41,0.37999998410909014,0.35999999698744767,0.36,0.31,0.3300000037325926,0.33999994106665726,0.32,0.35,0.3299999590799969,0.37999994679998084,0.34,0.39,0.4,0.36,0.37000001197000215,0.36,0.36,0.35,0.35,0.32,0.35,0.33,0.339999829999915,0.3426573424793388,0.33,0.7,0.79,0.69,0.6499999024999659,0.5989039672170091,0.63,0.6400000030125523,0.64,0.69,0.6699999962674074,0.6600000589333428,0.68,0.67,0.6700000409200031,0.6299999914949993,0.66,0.61,0.6099999868560212,0.63,0.6299999880299978,0.64,0.64,0.64,0.65,0.6799999714399984,0.65,0.67,0.660000170000085,0.6500000006447368,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524143,0x42b1922e8f436430a99511ad0a8029fd84a62d8bc91ac52b22455399ce598152,Will Trump audit Ukraine aid before May?,will-doge-audit-ukraine-aid-before-may,"[""Yes"", ""No""]","[""0"", ""1""]","[""1179039883486402183499490082435825463500517700553032674433043579228770785112"", ""32156304147657186738936334568719617978558036247795210919856751006394161293073""]",843458.400258,0.0,True,True,2025-04-30 05:00:00-07:00,2025-02-19 11:25:01.345821-08:00,,2026-02-03 22:25:06.020964,2025-02-19 11:25:01.345821,2025-04-30 05:00:00,will trump audit ukraine aid before may? will-doge-audit-ukraine-aid-before-may,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.17,0.16,0.17,0.16,0.16,0.08,0.1,0.1099999684666652,0.1099999684666652,0.11,0.11,0.1,0.10999999376666661,0.1,0.11,0.12,0.12,0.11,0.12,0.11,0.11336417157275021,0.1337537094125443,0.11,0.14,0.1337537094125443,0.14,0.13,0.16,0.14,0.84,0.83,0.84,0.8200003626191985,0.84,0.84,0.9,0.89,0.9,0.88,0.89,0.89,0.9,0.89,0.89,0.89,0.88,0.88,0.89,0.88,0.87,0.88,0.86,0.87,0.86,0.859999535599322,0.86,0.8599993857137495,0.86,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524145,0xbd1c9c355583f950c76a09bb2e305789043712121800bb5a7abe491a5ee58871,Will Trump meet with Zelenskyy before July?,will-trump-meet-with-volodymyr-zelenskyy-before-july,"[""Yes"", ""No""]","[""1"", ""0""]","[""66356062315875533075062405949409720397580573066885585702377343083606583765118"", ""102062916030133807330186342894442541205582789480933958339342744794892413850627""]",183568.45293,0.0,True,True,2025-06-30 05:00:00-07:00,2025-02-19 11:45:56.258685-08:00,,2026-02-03 22:25:06.020964,2025-02-19 11:45:56.258685,2025-06-30 05:00:00,will trump meet with zelenskyy before july? will-trump-meet-with-volodymyr-zelenskyy-before-july,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524147,0x83769fd5022537ff59ca1ccfdfb1c9915983788003e00e905508e22e67404f28,Will Trump meet with Volodymyr Zelenskyy in 2025?,will-trump-meet-with-volodymyr-zelenskyy-in-2025,"[""Yes"", ""No""]","[""1"", ""0""]","[""43469326409739858395690572881501444443817974097672167644298447954120789600137"", ""6436214359665115810717148929293436681245885613476937891713590935932389735242""]",129300.49074,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-19 11:49:57.167284-08:00,,2026-02-03 22:25:06.020964,2025-02-19 11:49:57.167284,2025-12-31 04:00:00,will trump meet with volodymyr zelenskyy in 2025? will-trump-meet-with-volodymyr-zelenskyy-in-2025,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.9988821436653187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524285,0x1ecb710da7d97b76c1c99180d8f3d2afe052d09b68eca89b4cf3ce37a7a0a426,US recognizes Russian sovereignty over Ukraine?,us-recognizes-russian-sovereignty-over-ukraine,"[""Yes"", ""No""]","[""0"", ""1""]","[""65482627758879803524003778479202246178420046841505286705606240559010331503838"", ""107643187201000404038693592426566378917534508353468263334674357442312114112510""]",1238681.423725,0.0,True,True,2025-12-31 04:00:00-08:00,2025-02-20 08:41:56.546019-08:00,,2026-02-03 22:25:06.020964,2025-02-20 08:41:56.546019,2025-12-31 04:00:00,us recognizes russian sovereignty over ukraine? us-recognizes-russian-sovereignty-over-ukraine,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.28491047571025324,0.33000000067,0.39906317657628443,0.38,0.3752096,0.37000005460003166,0.38,0.3899999773799968,0.3500000024371955,0.40000000240000005,0.36,0.39,0.4,0.406694,0.41,0.4399999894399992,0.43,0.41000003245001443,0.41000001259379176,0.38,0.41,0.36,0.36,0.36,0.36,0.34,0.34000003651064403,0.34999999910865875,0.34,0.63,0.7100000076963909,0.66999999933,0.5500000098889803,0.62,0.62,0.6299999453999683,0.62,0.62,0.6499999990249999,0.5999999976,0.6339602601586954,0.6072243333333334,0.6,0.6,0.58,0.5600000105600008,0.57,0.5899999675499855,0.5899999874062082,0.63,0.59,0.64,0.64,0.64,0.6499997941665946,0.66,0.659999963489356,0.6500000112903228,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
